6		1		UBERON_3000003 		PATO_0000467 			
6		1		UBERON_3000003 		PATO_0000574 			
6		1		UBERON_3000003 					
6		1		UBERON_3000003 					
78		1		UBERON_0001107 		PATO_0000467 			
78		1		UBERON_2002200 					
78		0		UBERON_0001107 		PATO_0000462 			
78		0		UBERON_2002200 					
31		1		UBERONTEMP_4782dceb-2798-4fc5-bc6a-f97dda50f7f0 and (BFO_0000053 some PATO_0001164) 		PATO_0000467 			
31		1		UBERONTEMP_4782dceb-2798-4fc5-bc6a-f97dda50f7f0 and (BFO_0000053 some PATO_0001164) 					
31		0		UBERONTEMP_4782dceb-2798-4fc5-bc6a-f97dda50f7f0 and (BFO_0000053 some PATO_0001164) 		PATO_0000462 			
31		0		UBERONTEMP_4782dceb-2798-4fc5-bc6a-f97dda50f7f0 and (BFO_0000053 some PATO_0001164) 					
147		1		UBERONTEMP_8c052198-acff-4165-b1a0-fd6bb2de6e10 		PATO_0000467 			
147		1		UBERONTEMP_8c052198-acff-4165-b1a0-fd6bb2de6e10 					
147		0		UBERONTEMP_8c052198-acff-4165-b1a0-fd6bb2de6e10 		PATO_0000462 			
147		0		UBERONTEMP_8c052198-acff-4165-b1a0-fd6bb2de6e10 					
105		1		BSPO_0000056 and (BFO_0000050 some UBERONTEMP_ce51e481-b593-46b0-bf63-2e5ca23a1f85) 					
105		1		BSPO_0000056 and (BFO_0000050 some UBERONTEMP_ce51e481-b593-46b0-bf63-2e5ca23a1f85) 					
105		1		BSPO_0000056 		PATO_0000587 		UBERON_0004411 	
105		0		BSPO_0000056 		PATO_0000117 and (PHENOSCAPE_complement_of some PATO_0000587) 		UBERON_0004411 	
69		1		UBERON_0004529 and (BFO_0000053 some PATO_0000600) 		PATO_0000467 			
69		1		UBERON_0018361 and (BFO_0000053 some PATO_0000600) 					
69		1		UBERON_0018361 and (BFO_0000053 some PATO_0000600) 					
69		1		UBERON_0018360 and (BFO_0000053 some PATO_0000600) 					
69		1		UBERON_0018360 and (BFO_0000053 some PATO_0000600) 					
69		1		UBERONTEMP_5ca40576-8815-404c-baeb-aae3bd62dd1c and (BFO_0000053 some PATO_0000600) 					
69		1		UBERONTEMP_5ca40576-8815-404c-baeb-aae3bd62dd1c and (BFO_0000053 some PATO_0000600) 					
69		0		UBERON_0004529 and (BFO_0000053 some PATO_0000600) 		PATO_0000462 			
69		0		UBERON_0018361 and (BFO_0000053 some PATO_0000600) 					
69		0		UBERON_0018361 and (BFO_0000053 some PATO_0000600) 					
69		0		UBERON_0018360 and (BFO_0000053 some PATO_0000600) 					
69		0		UBERON_0018360 and (BFO_0000053 some PATO_0000600) 					
69		0		UBERONTEMP_5ca40576-8815-404c-baeb-aae3bd62dd1c and (BFO_0000053 some PATO_0000600) 					
69		0		UBERONTEMP_5ca40576-8815-404c-baeb-aae3bd62dd1c and (BFO_0000053 some PATO_0000600) 					
178		0		UBERON_3000677 and (BFO_0000053 some PATO_0000467) 		PATO_0000406 			
178		0		UBERON_3000677 and (BFO_0000053 some PATO_0000467) 		PATO_0001500 			
178		1		UBERON_3000677 and (BFO_0000053 some PATO_0000467) 		PATO_0000600 			
178		1		UBERON_3000677 and (BFO_0000053 some PATO_0000467) 		PATO_0000413 			
178		1		UBERON_3000677 and (BFO_0000053 some PATO_0000467) 		PATO_0000467 			
115		3		UBERON_0006811 and (BFO_0000050 some (UBERON_0001703 and (BFO_0000050 some UBERON_0001692))) 					
115		2		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATO_0000467 			
115		2		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATO_0000467 			
115		2		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATOTEMP_499c1f37-c1fe-456a-86be-ce5f94a44782 			
115		2		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATO_0001879 			
115		1		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATO_0000467 			
115		1		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 					
115		0		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATO_0000467 			
115		0		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATO_0000467 			
115		0		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATOTEMP_499c1f37-c1fe-456a-86be-ce5f94a44782 			
115		0		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATO_0001891 			
115		0		UBERON_0006811 and (BFO_0000050 some UBERON_0001703) 		PATOTEMP_12674d9d-b375-4f82-8707-76249cafcb65 			
170		2		UBERON_3000711 		PATO_0000467 			
170		0		UBERON_3000716 		PATO_0000467 			
170		1		UBERON_3000717 		PATO_0000467 			
51		0		UBERON_0018365 		PATO_0000574 			
51		0		UBERON_0018365 					
51		2		UBERON_0018365 		PATO_0000462 			
51		2		UBERON_0018365 					
51		1		UBERON_0018365 		PATO_0000070 			
51		1		UBERON_0018365 					
160		1		UBERON_0018357 and (BSPO_0000102 some UBERON_2001967) 		PATO_0002436 		UBERON_0018357 and (BSPO_0000102 some (UBERON_2001967 and (BSPO_0000121 some UBERON_0000468))) 	
160		1		UBERON_0018357 and (BSPO_0000102 some UBERON_2001967) 					
160		0		UBERON_0018357 and (BSPO_0000102 some UBERON_2001967) 		PATO_0000402 			
160		0		UBERON_0018357 and (BSPO_0000102 some UBERON_2001967) 					
93		1		UBERONTEMP_69d443e4-368e-4754-8ca1-a2e702f2ac97 		PATO_0000467 			
93		1		UBERONTEMP_69d443e4-368e-4754-8ca1-a2e702f2ac97 					
93		0		UBERONTEMP_69d443e4-368e-4754-8ca1-a2e702f2ac97 		PATO_0000462 			
93		0		UBERONTEMP_69d443e4-368e-4754-8ca1-a2e702f2ac97 					
109		1		UBERON_0018333 		PATO_0000467 			
109		1		UBERON_0018333 					
109		0		UBERON_0018333 		PATO_0000462 			
109		0		UBERON_0018333 					
3		1							
38		0		UBERON_0017163 		PATO_0000462 			
38		0		UBERON_0017163 					
38		1		UBERON_0017163 and (BFO_0000050 some UBERON_0008201) 		PATO_0000467 			
38		1		UBERON_0017163 and (BFO_0000050 some UBERON_0008201) 					
38		1		UBERON_0017163 and (BFO_0000050 some UBERON_0008201) 		PATO_0000467 			
38		1		UBERON_0017163 and (BFO_0000050 some UBERON_0008201) 					
38		1		UBERON_0008201 and (BFO_0000053 some PATO_0000467) 		PATO_0000467 			
38		1		UBERON_0008201 and (BFO_0000053 some PATO_0000467) 					
38		2		UBERON_0017163 		PATO_0000467 			
38		2		UBERON_0017163 					
38		2		UBERON_0017163 and (BFO_0000050 some UBERON_0008201) 		PATO_0000467 			
38		2		UBERON_0017163 and (BFO_0000050 some UBERON_0008201) 					
38		2		UBERON_0017163 and (BFO_0000050 some UBERON_0008201) 		PATO_0000467 			
38		2		UBERON_0017163 and (BFO_0000050 some UBERON_0008201) 					
38		2		UBERON_0005813 and (BFO_0000053 some PATO_0002118) 		PATO_0000467 			
20		0		UBERON_0001695 and (BFO_0000053 some PATO_0000467) and (BFO_0000053 some PATO_0000467) 		PATO_0001961 		UBERON_0001695 and (BFO_0000053 some (BSPO_0000084 and (BFO_0000053 some PATO_0000467))) and (BFO_0000053 some PATO_0000467) 	
20		1		UBERON_0001695 and (BFO_0000053 some PATO_0000467) and (BFO_0000053 some PATO_0000467) 		PATO_0000462 			
44		1		UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0 		PATO_0002278 			
44		1		UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0 					
44		0		UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0 		PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0002278) 			
44		0		UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0 					
153		1		UBERON_0001062 and (BFO_0000050 some UBERON_0003101) 		PATO_0000467 			
153		1		UBERON_3010031 		PATO_0000467 			
153		0		UBERON_0001062 and (BFO_0000050 some UBERON_0003101) 		PATO_0000462 			
153		0		UBERON_3010031 		PATO_0000462 			
32		0		UBERON_0001062 and (BFO_0000050 some UBERON_0000366) 		PATO_0000467 			
32		0		UBERON_0000366 					
32		0		UBERON_0001059 		PATO_0000467 			
32		0		UBERON_0001166 					
32		0		UBERON_3000393 					
32		0		UBERON_3000395 					
32		0		UBERON_3000654 					
32		0		UBERON_3000667 					
32		0		UBERON_3000752 					
32		0		UBERON_3000822 					
32		0		UBERON_3010538 					
32		0		UBERON_3010780 					
32		0		UBERON_3010781 					
32		0		UBERON_3010786 					
32		0		UBERON_3010787 					
32		0		UBERONTEMP_a85f7cba-e17d-473d-8ebe-e8e51e17c04d 					
32		0		UBERONTEMP_a85f7cba-e17d-473d-8ebe-e8e51e17c04d 					
32		1		UBERON_0001062 and (BFO_0000050 some UBERON_0000366) 		PATO_0000462 			
32		1		UBERON_0000366 					
32		1		UBERON_0001059 		PATO_0000462 			
32		1		UBERON_0001166 					
32		1		UBERON_3000393 					
32		1		UBERON_3000395 					
32		1		UBERON_3000654 					
32		1		UBERON_3000667 					
32		1		UBERON_3000752 					
32		1		UBERON_3000822 					
32		1		UBERON_3010538 					
32		1		UBERON_3010780 					
32		1		UBERON_3010781 					
32		1		UBERON_3010786 					
32		1		UBERON_3010787 					
32		1		UBERONTEMP_a85f7cba-e17d-473d-8ebe-e8e51e17c04d 					
32		1		UBERONTEMP_a85f7cba-e17d-473d-8ebe-e8e51e17c04d 					
180		1		UBERON_0018360 		PATO_0000587 			
180		1		UBERON_0018360 					
180		2		UBERON_0018360 		PATO_0000586 			
180		2		UBERON_0018360 					
180		0		UBERON_0018360 		PATO_0000462 			
180		0		UBERON_0018360 					
122		1		UBERON_4000163 		PATO_0000467 			
122		0		UBERON_4000163 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
159		0		UBERON_0002542 and (BFO_0000050 some UBERON_0001443) 		PATO_0000467 			
159		0		UBERON_0001062 and (BFO_0000050 some UBERON_0001443) 					
159		0		UBERON_0002542 and (BFO_0000050 some UBERON_0001443) 		PATO_0000467 			
159		0		UBERON_0001062 and (BFO_0000050 some UBERON_0001443) 					
159		0		UBERON_0000014 and (BFO_0000053 some PATO_0000591) 		PATO_0000467 			
159		1		UBERON_0000014 		PATO_0000462 			
159		1		UBERON_0002542 and (BFO_0000050 some UBERON_0001443) 		PATO_0000467 			
159		1		UBERON_0001062 and (BFO_0000050 some UBERON_0001443) 					
159		1		UBERON_0000014 and (BFO_0000053 some PATO_0000591) 		PATO_0000467 			
169		0		UBERON_0005871 and (BFO_0000050 some UBERON_0002397) 		PATO_0000467 			
169		0		UBERON_0003685 and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some UBERON_0002397))) 		PATO_0000467 			
169		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some UBERON_0002397))) 					
169		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some UBERON_0002397))) 					
169		0		UBERON_0005871 and (BFO_0000050 some UBERON_0002397) 		PATOTEMP_1e4e19ed-2075-484e-af76-86d15f19c11a 			
169		0		UBERON_0003685 and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some UBERON_0002397))) 		PATOTEMP_1e4e19ed-2075-484e-af76-86d15f19c11a 			
169		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some UBERON_0002397))) 					
169		0		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some UBERON_0002397))) 					
169		1		UBERON_0005871 and (BFO_0000050 some UBERON_0002397) 		PATOTEMP_2c9b5f55-81ea-49f8-ae62-206012b21b6f 			
169		1		UBERON_0003685 and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some UBERON_0002397))) 		PATOTEMP_2c9b5f55-81ea-49f8-ae62-206012b21b6f 			
169		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some UBERON_0002397))) 					
169		1		UBERONTEMP_d31e7a96-a07f-43a0-82e1-7df554b0f90e and (BFO_0000053 some (PATO_0000467 and (BFO_0000050 some UBERON_0002397))) 					
9		1		UBERON_4000163 		PATO_0000467 			
9		1				PATO_0001473 			
9		0		UBERON_4000163 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
9		0				PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0001473) 			
18		1		UBERON_0002396 		PATO_0000467 			
18		0		UBERON_0002396 		PATO_0000462 			
97		1		UBERON_0000309 		PATO_0000467 			
97		1		UBERON_1500006 and (BFO_0000050 some UBERON_0000309) 					
97		0		UBERON_0000309 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
172		1		BSPO_0000072 and (BFO_0000050 some UBERON_0002397) 		BSPO_0000099 		UBERON_0018332 	
172		1						UBERON_0018332 	
172		1		BSPO_0000072 and (BFO_0000050 some (UBERON_0002397 and (BSPO_0000120 some UBERON_0000468))) 		PHENOSCAPE_extends_from 		BSPO_0000072 and (BFO_0000050 some (UBERON_0002397 and (BSPO_0000121 some UBERON_0000468))) 	
172		0		BSPO_0000072 and (BFO_0000050 some (UBERON_0002397 and (BFO_0000050 some UBERON_0018332))) 					
172		0		BSPO_0000072 and (BFO_0000050 some (UBERON_0002397 and (BFO_0000050 some UBERON_0018332))) 					
185		1		UBERON_0018359 		PATO_0000467 			
185		1		UBERON_0018359 					
185		0		UBERON_0018359 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
185		0		UBERON_0018359 					
82		1		UBERON_4200037 		PATO_0002272 			
82		1		UBERON_4200037 		PATO_0000586 			
82		1		UBERON_4200037 		PATO_0000467 			
82		2		UBERON_4200037 		PATO_0000587 			
82		2		UBERON_4200037 					
82		0		UBERON_4200037 		PATO_0000586 			
82		0		UBERON_4200037 and (BSPO_0000120 some UBERON_0000468) 		PATO_0002326 		UBERON_4200037 and (BSPO_0000121 some UBERON_0000468) 	
82		0		UBERON_4200037 		PATO_0000467 			
55		0		UBERON_2001737 and (BFO_0000050 some UBERON_0004743) 					
55		1		UBERON_2001737 and (BFO_0000050 some UBERON_0006849) 					
55		1		UBERON_2001737 and (BFO_0000050 some UBERON_0010904) 					
55		1		UBERON_2001737 and (BFO_0000050 some UBERON_0004743) 					
55		1		UBERON_2001737 		PATO_0000467 			
55		1		UBERON_2001737 		PATO_0000467 			
55		2		UBERON_2001737 		PATO_0000462 			
174		1		UBERON_0000310 		PATO_0000467 			
174		1		UBERON_0001911 					
174		1		UBERON_0002030 		PATO_0000467 			
174		0		UBERON_0000310 		PATO_0000462 			
174		0		UBERON_0001911 					
174		0		UBERON_0002030 		PATO_0000462 			
28		1		UBERON_0018308 		PATO_0000467 			
28		1		UBERON_2000178 		PATO_0000467 			
28		0		UBERON_0018308 		PATO_0000467 			
60		1		UBERON_0000468 		BSPO_0000107 		UBERON_0000468 	
60		1		UBERON_0000468 					
60		1		UBERON_0000468 		PATO_0001472 		UBERON_0000468 	
60		1		null and (BFO_0000050 some UBERON_0000468) 					
60		1		BSPO_0000009 and (BFO_0000050 some UBERON_0000468) 					
60		1		UBERON_1000009 and (BFO_0000050 some UBERON_0000468) 					
60		1		UBERON_2000241 and (BFO_0000050 some UBERON_0000468) 					
60		1				PATO_0001595 			
60		1		BSPO_0000009 					
60		1		UBERON_1000009 					
60		1		UBERON_2000241 					
60		0		UBERON_0000468 		PATO_0002212 			
60		0		UBERON_0000468 					
60		0		UBERON_0000468 		PATO_0001472 			
23		1				PATO_0001961 			
23		1						BSPO_0000009 	
23		1						UBERON_1000009 	
23		1						UBERON_2000241 	
23		1		null and (BSPO_0000099 some UBERON_0018341) and null and (BSPO_0000099 some UBERON_0018341) 		PATO_0000467 			
23		1		null and (BSPO_0000099 some UBERON_0018341) and null and (BSPO_0000099 some UBERON_0018341) 					
23		1		BSPO_0000009 and (BSPO_0000099 some UBERON_0018341) and BSPO_0000009 and (BSPO_0000099 some UBERON_0018341) 					
23		1		BSPO_0000009 and (BSPO_0000099 some UBERON_0018341) and BSPO_0000009 and (BSPO_0000099 some UBERON_0018341) 					
23		1		UBERON_1000009 and (BSPO_0000099 some UBERON_0018341) and UBERON_1000009 and (BSPO_0000099 some UBERON_0018341) 					
23		1		UBERON_1000009 and (BSPO_0000099 some UBERON_0018341) and UBERON_1000009 and (BSPO_0000099 some UBERON_0018341) 					
23		1		UBERON_2000241 and (BSPO_0000099 some UBERON_0018341) and UBERON_2000241 and (BSPO_0000099 some UBERON_0018341) 					
23		1		UBERON_2000241 and (BSPO_0000099 some UBERON_0018341) and UBERON_2000241 and (BSPO_0000099 some UBERON_0018341) 					
23		0				PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0001961) 			
23		0						BSPO_0000009 	
23		0						UBERON_1000009 	
23		0						UBERON_2000241 	
23		0		null and (BSPO_0000099 some UBERON_0018341) and null and (BSPO_0000099 some UBERON_0018341) 		PATO_0000462 			
23		0		null and (BSPO_0000099 some UBERON_0018341) and null and (BSPO_0000099 some UBERON_0018341) 					
23		0		BSPO_0000009 and (BSPO_0000099 some UBERON_0018341) and BSPO_0000009 and (BSPO_0000099 some UBERON_0018341) 					
23		0		BSPO_0000009 and (BSPO_0000099 some UBERON_0018341) and BSPO_0000009 and (BSPO_0000099 some UBERON_0018341) 					
23		0		UBERON_1000009 and (BSPO_0000099 some UBERON_0018341) and UBERON_1000009 and (BSPO_0000099 some UBERON_0018341) 					
23		0		UBERON_1000009 and (BSPO_0000099 some UBERON_0018341) and UBERON_1000009 and (BSPO_0000099 some UBERON_0018341) 					
23		0		UBERON_2000241 and (BSPO_0000099 some UBERON_0018341) and UBERON_2000241 and (BSPO_0000099 some UBERON_0018341) 					
23		0		UBERON_2000241 and (BSPO_0000099 some UBERON_0018341) and UBERON_2000241 and (BSPO_0000099 some UBERON_0018341) 					
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52) 					
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52) 					
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52))) 					
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52))) 					
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52) 					
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52) 					
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52))) 					
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52))) 					
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000053 some null) 		PATO_0000467 			
166		2		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000053 some null) 					
166		0		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18) 		PATO_0000070 			
166		0		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18) 					
166		0		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18))) 					
166		0		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18))) 					
166		0		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18) 		PATO_0000070 			
166		0		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18) 					
166		0		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18))) 					
166		0		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18))) 					
166		0		UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18 and (BFO_0000053 some null) 		PATO_0000467 			
166		0		UBERONTEMP_4d2bc40d-9dcd-4e97-9873-20df7057df18 and (BFO_0000053 some null) 					
166		1		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERON_2001995) 					
166		1		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some UBERON_2001995) 					
166		1		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERON_2001995))) 					
166		1		UBERONTEMP_1d4e7a81-d385-4100-8f7c-5eee3b0adb52 and (BFO_0000050 some (UBERON_0001846 and (BFO_0000050 some UBERON_2001995))) 					
145		0		UBERON_0003675 and (BFO_0000053 some PATO_0000052) 		PATO_0002211 			
145		3		UBERON_0003675 and (BFO_0000053 some PATO_0000052) 		PATO_0002457 			
145		1		UBERON_0003675 and (BFO_0000053 some PATO_0000052) 		PATO_0002021 			
145		2		UBERON_0003675 and (BFO_0000053 some PATO_0000052) 		PATOTEMP_3a9e79e5-a7d3-457c-951e-90a9618983e3 			
100		1		BSPO_0000055 and (BFO_0000050 some UBERON_0004742) 		PATOTEMP_7955e78d-e692-4c12-ae63-0f2ed12465b4 			
100		0		UBERON_0001091 		PATO_0000467 			
100		0		BSPO_0000055 and (BFO_0000050 some UBERON_0004742) 		PATO_0000467 			
200		0		UBERONTEMP_dbdc82c9-12e8-4775-95ed-8da329b3d743 		PATOTEMP_7b012680-6ad6-4036-98d8-eb31353901e0 			
200		0		UBERONTEMP_dbdc82c9-12e8-4775-95ed-8da329b3d743 					
200		1				PATOTEMP_ec46b9e3-49c1-4a90-affe-4d9f4b71cfa0 			
164		1		UBERON_0001683 		PATO_0000467 			
164		1				PATO_0001961 		UBERON_0001683 	
164		0		UBERON_0001683 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
164		0				PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0001961) 		UBERON_0001683 	
70		3		UBERON_0001682 		PATO_0001961 			
70		3						BSPO_0000009 	
70		3						UBERON_1000009 	
70		3						UBERON_2000241 	
70		3		UBERON_0001716 and (BFO_0000053 some null) 		PATO_0001961 			
70		3						BSPO_0000009 	
70		3						UBERON_1000009 	
70		3						UBERON_2000241 	
70		0		UBERON_0001682 		PATO_0000462 			
70		0		UBERON_0001716 and (BFO_0000053 some null) 		PATO_0000462 			
70		2		UBERON_0001682 		PATO_0000467 			
70		2		UBERON_0001716 and (BFO_0000053 some null) 		PATO_0000467 			
70		2		UBERON_0001682 		PATO_0000467 			
70		2		UBERON_0001716 and (BFO_0000053 some null) 		PATO_0000467 			
70		1		UBERON_0001682 		PATO_0000467 			
70		1		UBERON_0001716 and (BFO_0000053 some null) 		PATO_0000467 			
70		1		UBERON_0001682 		PATO_0000467 			
70		1		UBERON_0001716 and (BFO_0000053 some null) 		PATO_0000467 			
83		1		UBERON_0018357 		PATO_0000467 			
83		1		UBERON_0018357 					
83		1		BSPO_0000001 		PATO_0000467 			
83		1		UBERON_0001835 		PATO_0000467 			
83		1		BSPO_0000001 		PATO_0000467 			
83		1		UBERON_0001835 		PATO_0000467 			
83		0		UBERON_0018357 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
83		0		UBERON_0018357 					
83		0		BSPO_0000001 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
83		0		UBERON_0001835 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
83		0		BSPO_0000001 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
83		0		UBERON_0001835 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
74		0		UBERON_2001632 		PATO_0000467 			
74		1		UBERON_2001632 		PATO_0000462 			
86		1		UBERON_4400000 		PATO_0001227 		UBERON_0001093 	
86		1		UBERON_4400000 and (RO_0002150 some BSPO_0000078) 		PATO_0000467 			
86		1		BSPO_0000078 		PATO_0000467 			
86		1		UBERON_0001093 and (BFO_0000053 some PATO_0000574) 		PATO_0000467 			
86		0		UBERON_4400000 				UBERON_0001093 	
86		0		UBERON_4400000 and (RO_0002150 some BSPO_0000078) 		PATO_0000462 			
86		0		BSPO_0000078 		PATO_0000462 			
86		0		UBERON_0001093 and (BFO_0000053 some PATO_0000574) 		PATO_0000462 			
56		0		UBERON_0000451 		PATO_0000467 			
56		0		UBERON_0010750 					
56		1		UBERON_0000451 		PATO_0000462 			
56		1		UBERON_0010750 					
139		1		UBERON_0016929 		PATO_0000467 			
139		1		UBERON_0016929 					
139		1		UBERONTEMP_04c4d3ea-5dfe-4f59-aafa-b6875025413b 		PATO_0000467 			
139		1		UBERONTEMP_04c4d3ea-5dfe-4f59-aafa-b6875025413b 					
139		0		UBERON_0016929 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
139		0		UBERON_0016929 					
139		0		UBERONTEMP_04c4d3ea-5dfe-4f59-aafa-b6875025413b 		PATO_0000070 and (PHENOSCAPE_complement_of some PATO_0000467) 			
139		0		UBERONTEMP_04c4d3ea-5dfe-4f59-aafa-b6875025413b 					
132		1		UBERON_4000174 		PATO_0000467 			
132		0		UBERON_2000660 		PATO_0000467 			
132		0		UBERON_4000174 and (BFO_0000053 some PATOTEMP_499c1f37-c1fe-456a-86be-ce5f94a44782) 		PATO_0000467 			
62		1		UBERON_0018321 and (BSPO_0000099 some UBERON_0004637) 		PATO_0000467 			
62		1		UBERON_0018321 and (BSPO_0000099 some UBERON_0004637) 					
62		1		UBERON_0018321 					
62		1		UBERON_0018321 					
62		0		UBERON_0018321 and (BSPO_0000099 some UBERON_0004637) 		PATO_0000462 			
62		0		UBERON_0018321 and (BSPO_0000099 some UBERON_0004637) 					
108		1		BSPO_0000077 and (BFO_0000050 some UBERON_0000976) 		PATO_0000463 			
